unique_id,ground_truth,inferred_value,data,created_at
b3502f80-e47f-4fee-9111-b8927f2c607e,6,bearskin,<memory at 0x7f42be20b340>,02:20.8
71c6fafd-cbb4-4a03-ab61-1f4582bc170c,65,Windsor_tie,<memory at 0x7f42be20b400>,02:16.8
ca7700a1-ea73-4d67-84b4-efb99f1d4449,76,otterhound,<memory at 0x7f42be20b4c0>,02:18.1
436a24b7-7348-4bf5-9ccc-e4da222fa891,96,marmoset,<memory at 0x7f42be20b580>,02:20.1
436a24b7-7348-4bf5-9ccc-e4da222fa891,77,snail,<memory at 0x7f42be20b640>,02:17.0
a98f6906-34ef-4a3c-b30f-622b7fd9874c,4,wire-haired_fox_terrier,<memory at 0x7f42be20b700>,02:19.5
a98f6906-34ef-4a3c-b30f-622b7fd9874c,78,nematode,<memory at 0x7f42be20b7c0>,02:18.6
ca7700a1-ea73-4d67-84b4-efb99f1d4449,97,timber_wolf,<memory at 0x7f42be20b880>,02:17.1
a98f6906-34ef-4a3c-b30f-622b7fd9874c,7,tiger_beetle,<memory at 0x7f42be20b940>,02:17.5
a98f6906-34ef-4a3c-b30f-622b7fd9874c,79,barn_spider,<memory at 0x7f42be20ba00>,02:20.5
b3502f80-e47f-4fee-9111-b8927f2c607e,68,sandbar,<memory at 0x7f42be20bac0>,02:18.8
b3502f80-e47f-4fee-9111-b8927f2c607e,53,ping-pong_ball,<memory at 0x7f42be20bb80>,02:17.8
71c6fafd-cbb4-4a03-ab61-1f4582bc170c,30,grey_whale,<memory at 0x7f42be20bc40>,02:19.8
71c6fafd-cbb4-4a03-ab61-1f4582bc170c,33,black_grouse,<memory at 0x7f42be20bd00>,02:17.8
436a24b7-7348-4bf5-9ccc-e4da222fa891,37,thresher,<memory at 0x7f42be20bdc0>,02:21.0
71c6fafd-cbb4-4a03-ab61-1f4582bc170c,63,lesser_panda,<memory at 0x7f42be20be80>,02:18.8
ca7700a1-ea73-4d67-84b4-efb99f1d4449,29,cock,<memory at 0x7f42be20bf40>,02:20.1
436a24b7-7348-4bf5-9ccc-e4da222fa891,99,nematode,<memory at 0x7f42be218040>,02:19.1
04c54740-b19a-4634-8289-417512aef465,82,daisy,<memory at 0x7f42be218100>,49:15.2
eb1e3d68-fa70-4581-b045-3d1e58499d88,14,howler_monkey,<memory at 0x7f42be2181c0>,47:39.5
9e1fb109-1b26-4286-8506-b51f2aa48218,38,African_hunting_dog,<memory at 0x7f42be218280>,49:15.2
9e1fb109-1b26-4286-8506-b51f2aa48218,37,lakeside,<memory at 0x7f42be218340>,47:39.5
2df87f9f-90c5-45e2-8f7e-1601d54aca4f,65,Brabancon_griffon,<memory at 0x7f42be218400>,49:15.2
04c54740-b19a-4634-8289-417512aef465,12,milk_can,<memory at 0x7f42be2184c0>,47:39.6
1bf05637-3c56-45ef-8d93-e6c3f244672f,20,folding_chair,<memory at 0x7f42be218580>,49:15.2
71c6fafd-cbb4-4a03-ab61-1f4582bc170c,71,candle,<memory at 0x7f42be218640>,02:20.8
ca7700a1-ea73-4d67-84b4-efb99f1d4449,73,binder,<memory at 0x7f42be218700>,11:44.6
ca7700a1-ea73-4d67-84b4-efb99f1d4449,81,revolver,<memory at 0x7f42be2187c0>,02:21.2
b3502f80-e47f-4fee-9111-b8927f2c607e,59,seashore,<memory at 0x7f42be218880>,02:21.8
eb1e3d68-fa70-4581-b045-3d1e58499d88,70,marmoset,<memory at 0x7f42be218940>,47:40.1
71c6fafd-cbb4-4a03-ab61-1f4582bc170c,37,thresher,<memory at 0x7f42be218a00>,02:21.9
a98f6906-34ef-4a3c-b30f-622b7fd9874c,99,nematode,<memory at 0x7f42be218ac0>,02:21.6
9e1fb109-1b26-4286-8506-b51f2aa48218,36,nipple,<memory at 0x7f42be218b80>,46:17.5
b3502f80-e47f-4fee-9111-b8927f2c607e,66,badger,<memory at 0x7f42be218c40>,11:45.4
436a24b7-7348-4bf5-9ccc-e4da222fa891,83,maraca,<memory at 0x7f42be218d00>,02:22.0
ca7700a1-ea73-4d67-84b4-efb99f1d4449,0,lemon,<memory at 0x7f42be218dc0>,11:45.7
ca7700a1-ea73-4d67-84b4-efb99f1d4449,75,skunk,<memory at 0x7f42be218e80>,02:22.2
71c6fafd-cbb4-4a03-ab61-1f4582bc170c,17,fox_squirrel,<memory at 0x7f42be218f40>,11:45.4
1bf05637-3c56-45ef-8d93-e6c3f244672f,6,isopod,<memory at 0x7f42be219000>,46:17.5
eb1e3d68-fa70-4581-b045-3d1e58499d88,27,three-toed_sloth,<memory at 0x7f42be2190c0>,46:17.5
04c54740-b19a-4634-8289-417512aef465,30,grey_whale,<memory at 0x7f42be219180>,47:40.3
04c54740-b19a-4634-8289-417512aef465,26,Persian_cat,<memory at 0x7f42be219240>,46:17.5
1bf05637-3c56-45ef-8d93-e6c3f244672f,7,ant,<memory at 0x7f42be219300>,47:40.3
1bf05637-3c56-45ef-8d93-e6c3f244672f,9,pop_bottle,<memory at 0x7f42be2193c0>,46:17.5
04c54740-b19a-4634-8289-417512aef465,56,pole,<memory at 0x7f42be219480>,47:40.7
ca7700a1-ea73-4d67-84b4-efb99f1d4449,49,screen,<memory at 0x7f42be219540>,02:23.1
a98f6906-34ef-4a3c-b30f-622b7fd9874c,57,nipple,<memory at 0x7f42be219600>,02:22.5
71c6fafd-cbb4-4a03-ab61-1f4582bc170c,13,thresher,<memory at 0x7f42be2196c0>,02:22.8
b3502f80-e47f-4fee-9111-b8927f2c607e,74,polecat,<memory at 0x7f42be219780>,02:22.8
a98f6906-34ef-4a3c-b30f-622b7fd9874c,41,power_drill,<memory at 0x7f42be219840>,11:47.0
436a24b7-7348-4bf5-9ccc-e4da222fa891,74,Persian_cat,<memory at 0x7f42be219900>,11:49.6
436a24b7-7348-4bf5-9ccc-e4da222fa891,92,knot,<memory at 0x7f42be2199c0>,02:24.0
9e1fb109-1b26-4286-8506-b51f2aa48218,99,nematode,<memory at 0x7f42be219a80>,47:40.7
a98f6906-34ef-4a3c-b30f-622b7fd9874c,90,chain_saw,<memory at 0x7f42be219b40>,02:23.5
b3502f80-e47f-4fee-9111-b8927f2c607e,15,clumber,<memory at 0x7f42be219c00>,02:23.8
ca7700a1-ea73-4d67-84b4-efb99f1d4449,19,lesser_panda,<memory at 0x7f42be219cc0>,02:24.1
eb1e3d68-fa70-4581-b045-3d1e58499d88,33,fox_squirrel,<memory at 0x7f42be219d80>,47:40.9
04c54740-b19a-4634-8289-417512aef465,80,black_grouse,<memory at 0x7f42be219e40>,46:18.2
a98f6906-34ef-4a3c-b30f-622b7fd9874c,68,lion,<memory at 0x7f42be219f00>,02:24.5
eb1e3d68-fa70-4581-b045-3d1e58499d88,97,fox_squirrel,<memory at 0x7f42be219fc0>,46:18.2
9e1fb109-1b26-4286-8506-b51f2aa48218,53,corn,<memory at 0x7f42be21a080>,46:18.0
b3502f80-e47f-4fee-9111-b8927f2c607e,31,tusker,<memory at 0x7f42be21a140>,02:24.8
9e1fb109-1b26-4286-8506-b51f2aa48218,66,indri,<memory at 0x7f42be21a200>,47:40.7
71c6fafd-cbb4-4a03-ab61-1f4582bc170c,82,daisy,<memory at 0x7f42be21a2c0>,02:24.8
436a24b7-7348-4bf5-9ccc-e4da222fa891,36,hamster,<memory at 0x7f42be21a380>,02:25.0
ca7700a1-ea73-4d67-84b4-efb99f1d4449,84,platypus,<memory at 0x7f42be21a440>,02:25.1
1bf05637-3c56-45ef-8d93-e6c3f244672f,54,fire_screen,<memory at 0x7f42be21a500>,47:40.9
04c54740-b19a-4634-8289-417512aef465,77,langur,<memory at 0x7f42be21a5c0>,47:40.9
9e1fb109-1b26-4286-8506-b51f2aa48218,29,Irish_setter,<memory at 0x7f42be21a680>,47:40.9
eb1e3d68-fa70-4581-b045-3d1e58499d88,2,maraca,<memory at 0x7f42be21a740>,47:40.9
71c6fafd-cbb4-4a03-ab61-1f4582bc170c,28,Windsor_tie,<memory at 0x7f42be21a800>,02:23.8
436a24b7-7348-4bf5-9ccc-e4da222fa891,73,dugong,<memory at 0x7f42be21a8c0>,11:45.5
436a24b7-7348-4bf5-9ccc-e4da222fa891,79,ant,<memory at 0x7f42be21a980>,03:45.3
71c6fafd-cbb4-4a03-ab61-1f4582bc170c,91,hourglass,<memory at 0x7f42be21aa40>,02:25.8
a98f6906-34ef-4a3c-b30f-622b7fd9874c,86,hand-held_computer,<memory at 0x7f42be21ab00>,02:25.5
9e1fb109-1b26-4286-8506-b51f2aa48218,19,gong,<memory at 0x7f42be21abc0>,47:41.9
ca7700a1-ea73-4d67-84b4-efb99f1d4449,52,lakeside,<memory at 0x7f42be21ac80>,02:26.2
b3502f80-e47f-4fee-9111-b8927f2c607e,51,agaric,<memory at 0x7f42be21ad40>,02:25.8
a98f6906-34ef-4a3c-b30f-622b7fd9874c,92,croquet_ball,<memory at 0x7f42be21ae00>,02:26.6
b3502f80-e47f-4fee-9111-b8927f2c607e,12,yawl,<memory at 0x7f42be21aec0>,11:46.3
a98f6906-34ef-4a3c-b30f-622b7fd9874c,57,tennis_ball,<memory at 0x7f42be21af80>,11:46.0
71c6fafd-cbb4-4a03-ab61-1f4582bc170c,73,whiskey_jug,<memory at 0x7f42be21b040>,11:46.3
b3502f80-e47f-4fee-9111-b8927f2c607e,59,oxcart,<memory at 0x7f42be21b100>,02:26.8
436a24b7-7348-4bf5-9ccc-e4da222fa891,7,fiddler_crab,<memory at 0x7f42be21b1c0>,11:46.6
ca7700a1-ea73-4d67-84b4-efb99f1d4449,31,Irish_water_spaniel,<memory at 0x7f42be21b280>,11:46.7
1bf05637-3c56-45ef-8d93-e6c3f244672f,5,school_bus,<memory at 0x7f42be21b340>,47:42.1
1bf05637-3c56-45ef-8d93-e6c3f244672f,11,bobsled,<memory at 0x7f42be21b400>,47:41.9
eb1e3d68-fa70-4581-b045-3d1e58499d88,3,ice_bear,<memory at 0x7f42be21b4c0>,47:41.9
04c54740-b19a-4634-8289-417512aef465,18,sidewinder,<memory at 0x7f42be21b580>,47:42.1
ca7700a1-ea73-4d67-84b4-efb99f1d4449,4,beaver,<memory at 0x7f42be21b640>,02:27.1
b3502f80-e47f-4fee-9111-b8927f2c607e,9,nipple,<memory at 0x7f42be21b700>,02:27.7
71c6fafd-cbb4-4a03-ab61-1f4582bc170c,66,patas,<memory at 0x7f42be21b7c0>,02:32.0
71c6fafd-cbb4-4a03-ab61-1f4582bc170c,94,chiffonier,<memory at 0x7f42be21b880>,02:26.8
a98f6906-34ef-4a3c-b30f-622b7fd9874c,97,fox_squirrel,<memory at 0x7f42be21b940>,02:27.6
436a24b7-7348-4bf5-9ccc-e4da222fa891,17,golf_ball,<memory at 0x7f42be21ba00>,02:27.0
71c6fafd-cbb4-4a03-ab61-1f4582bc170c,13,moving_van,<memory at 0x7f42be21bac0>,02:27.9
b3502f80-e47f-4fee-9111-b8927f2c607e,29,wire-haired_fox_terrier,<memory at 0x7f42be21bb80>,02:28.8
436a24b7-7348-4bf5-9ccc-e4da222fa891,0,hip,<memory at 0x7f42be21bc40>,02:28.1
71c6fafd-cbb4-4a03-ab61-1f4582bc170c,70,pick,<memory at 0x7f42be21bd00>,02:29.8
ca7700a1-ea73-4d67-84b4-efb99f1d4449,59,curly-coated_retriever,<memory at 0x7f42be21bdc0>,02:28.1
71c6fafd-cbb4-4a03-ab61-1f4582bc170c,29,rock_beauty,<memory at 0x7f42be21be80>,02:28.8
71c6fafd-cbb4-4a03-ab61-1f4582bc170c,37,worm_fence,<memory at 0x7f42be21bf40>,02:31.0
b3502f80-e47f-4fee-9111-b8927f2c607e,37,thresher,<memory at 0x7f42be228040>,02:32.0
436a24b7-7348-4bf5-9ccc-e4da222fa891,12,gondola,<memory at 0x7f42be228100>,02:29.1
436a24b7-7348-4bf5-9ccc-e4da222fa891,16,whiskey_jug,<memory at 0x7f42be2281c0>,02:30.1
ca7700a1-ea73-4d67-84b4-efb99f1d4449,58,moving_van,<memory at 0x7f42be228280>,02:29.1
ca7700a1-ea73-4d67-84b4-efb99f1d4449,82,daisy,<memory at 0x7f42be228340>,02:30.2
a98f6906-34ef-4a3c-b30f-622b7fd9874c,39,book_jacket,<memory at 0x7f42be228400>,02:29.6
436a24b7-7348-4bf5-9ccc-e4da222fa891,88,fox_squirrel,<memory at 0x7f42be2284c0>,02:31.2
436a24b7-7348-4bf5-9ccc-e4da222fa891,39,space_bar,<memory at 0x7f42be228580>,02:32.2
b3502f80-e47f-4fee-9111-b8927f2c607e,32,African_elephant,<memory at 0x7f42be228640>,02:29.8
a98f6906-34ef-4a3c-b30f-622b7fd9874c,11,bobsled,<memory at 0x7f42be228700>,02:30.6
ca7700a1-ea73-4d67-84b4-efb99f1d4449,30,red-breasted_merganser,<memory at 0x7f42be2287c0>,02:32.2
ca7700a1-ea73-4d67-84b4-efb99f1d4449,78,sidewinder,<memory at 0x7f42be228880>,02:31.3
b3502f80-e47f-4fee-9111-b8927f2c607e,59,thresher,<memory at 0x7f42be228940>,02:30.9
436a24b7-7348-4bf5-9ccc-e4da222fa891,62,cocktail_shaker,<memory at 0x7f42be228a00>,11:47.6
71c6fafd-cbb4-4a03-ab61-1f4582bc170c,35,spatula,<memory at 0x7f42be228ac0>,02:32.9
a98f6906-34ef-4a3c-b30f-622b7fd9874c,44,bobsled,<memory at 0x7f42be228b80>,02:31.7
71c6fafd-cbb4-4a03-ab61-1f4582bc170c,95,grey_whale,<memory at 0x7f42be228c40>,11:47.3
436a24b7-7348-4bf5-9ccc-e4da222fa891,39,space_bar,<memory at 0x7f42be228d00>,02:33.1
b3502f80-e47f-4fee-9111-b8927f2c607e,56,dugong,<memory at 0x7f42be228dc0>,11:47.3
ca7700a1-ea73-4d67-84b4-efb99f1d4449,51,patas,<memory at 0x7f42be228e80>,02:33.2
ca7700a1-ea73-4d67-84b4-efb99f1d4449,50,langur,<memory at 0x7f42be228f40>,11:47.7
436a24b7-7348-4bf5-9ccc-e4da222fa891,61,pick,<memory at 0x7f42be229000>,02:26.1
a98f6906-34ef-4a3c-b30f-622b7fd9874c,87,entertainment_center,<memory at 0x7f42be2290c0>,11:48.1
436a24b7-7348-4bf5-9ccc-e4da222fa891,70,whistle,<memory at 0x7f42be229180>,11:48.5
b3502f80-e47f-4fee-9111-b8927f2c607e,13,moving_van,<memory at 0x7f42be229240>,11:49.3
b3502f80-e47f-4fee-9111-b8927f2c607e,81,moving_van,<memory at 0x7f42be229300>,11:48.2
b3502f80-e47f-4fee-9111-b8927f2c607e,31,tusker,<memory at 0x7f42be2293c0>,11:50.3
ca7700a1-ea73-4d67-84b4-efb99f1d4449,89,thresher,<memory at 0x7f42be229480>,11:48.7
71c6fafd-cbb4-4a03-ab61-1f4582bc170c,48,moped,<memory at 0x7f42be229540>,11:48.2
71c6fafd-cbb4-4a03-ab61-1f4582bc170c,97,timber_wolf,<memory at 0x7f42be229600>,11:51.3
71c6fafd-cbb4-4a03-ab61-1f4582bc170c,39,nipple,<memory at 0x7f42be2296c0>,11:50.3
71c6fafd-cbb4-4a03-ab61-1f4582bc170c,4,sloth_bear,<memory at 0x7f42be229780>,11:49.3
ca7700a1-ea73-4d67-84b4-efb99f1d4449,51,rock_python,<memory at 0x7f42be229840>,11:49.7
a98f6906-34ef-4a3c-b30f-622b7fd9874c,47,lakeside,<memory at 0x7f42be229900>,11:49.1
b3502f80-e47f-4fee-9111-b8927f2c607e,30,hammerhead,<memory at 0x7f42be2299c0>,11:51.3
a98f6906-34ef-4a3c-b30f-622b7fd9874c,59,lakeside,<memory at 0x7f42be229a80>,11:50.1
436a24b7-7348-4bf5-9ccc-e4da222fa891,65,fox_squirrel,<memory at 0x7f42be229b40>,11:50.6
a98f6906-34ef-4a3c-b30f-622b7fd9874c,8,thresher,<memory at 0x7f42be229c00>,11:51.2
ca7700a1-ea73-4d67-84b4-efb99f1d4449,43,prayer_rug,<memory at 0x7f42be229cc0>,11:50.7
2df87f9f-90c5-45e2-8f7e-1601d54aca4f,13,moving_van,<memory at 0x7f42be229d80>,50:39.5
2df87f9f-90c5-45e2-8f7e-1601d54aca4f,63,fox_squirrel,<memory at 0x7f42be229e40>,50:39.2
2df87f9f-90c5-45e2-8f7e-1601d54aca4f,29,polecat,<memory at 0x7f42be229f00>,50:39.3
2df87f9f-90c5-45e2-8f7e-1601d54aca4f,53,yellow_lady's_slipper,<memory at 0x7f42be229fc0>,50:39.4
2df87f9f-90c5-45e2-8f7e-1601d54aca4f,56,platypus,<memory at 0x7f42be22a080>,50:39.7
2df87f9f-90c5-45e2-8f7e-1601d54aca4f,63,fox_squirrel,<memory at 0x7f42be22a140>,50:39.6
2df87f9f-90c5-45e2-8f7e-1601d54aca4f,46,Windsor_tie,<memory at 0x7f42be22a200>,50:39.9
b3502f80-e47f-4fee-9111-b8927f2c607e,23,geyser,<memory at 0x7f42be22a2c0>,02:32.9
a98f6906-34ef-4a3c-b30f-622b7fd9874c,98,pick,<memory at 0x7f42be22a380>,02:28.6
436a24b7-7348-4bf5-9ccc-e4da222fa891,93,nematode,<memory at 0x7f42be22a440>,11:51.5
a98f6906-34ef-4a3c-b30f-622b7fd9874c,77,nail,<memory at 0x7f42be22a500>,11:52.1
b3502f80-e47f-4fee-9111-b8927f2c607e,23,geyser,<memory at 0x7f42be22a5c0>,11:52.3
ca7700a1-ea73-4d67-84b4-efb99f1d4449,45,thresher,<memory at 0x7f42be22a680>,11:51.7
71c6fafd-cbb4-4a03-ab61-1f4582bc170c,85,thresher,<memory at 0x7f42be22a740>,11:53.4
436a24b7-7348-4bf5-9ccc-e4da222fa891,78,sidewinder,<memory at 0x7f42be22a800>,11:52.6
ca7700a1-ea73-4d67-84b4-efb99f1d4449,75,rock_python,<memory at 0x7f42be22a8c0>,11:52.6
a98f6906-34ef-4a3c-b30f-622b7fd9874c,78,nematode,<memory at 0x7f42be22a980>,11:53.1
9e1fb109-1b26-4286-8506-b51f2aa48218,36,hamster,<memory at 0x7f42be22aa40>,49:15.5
eb1e3d68-fa70-4581-b045-3d1e58499d88,54,hair_slide,<memory at 0x7f42be22ab00>,49:15.4
b3502f80-e47f-4fee-9111-b8927f2c607e,25,packet,<memory at 0x7f42be22abc0>,11:53.2
1bf05637-3c56-45ef-8d93-e6c3f244672f,66,polecat,<memory at 0x7f42be22ac80>,49:15.4
2df87f9f-90c5-45e2-8f7e-1601d54aca4f,22,barometer,<memory at 0x7f42be22ad40>,49:15.4
04c54740-b19a-4634-8289-417512aef465,25,Walker_hound,<memory at 0x7f42be22ae00>,49:15.2
2df87f9f-90c5-45e2-8f7e-1601d54aca4f,37,thatch,<memory at 0x7f42be22aec0>,49:15.4
9e1fb109-1b26-4286-8506-b51f2aa48218,33,sorrel,<memory at 0x7f42be22af80>,49:15.4
04c54740-b19a-4634-8289-417512aef465,15,Arabian_camel,<memory at 0x7f42be22b040>,49:15.4
1bf05637-3c56-45ef-8d93-e6c3f244672f,43,lion,<memory at 0x7f42be22b100>,49:15.5
a98f6906-34ef-4a3c-b30f-622b7fd9874c,71,slide_rule,<memory at 0x7f42be22b1c0>,02:35.7
71c6fafd-cbb4-4a03-ab61-1f4582bc170c,71,grey_whale,<memory at 0x7f42be22b280>,11:52.3
b3502f80-e47f-4fee-9111-b8927f2c607e,58,police_van,<memory at 0x7f42be22b340>,02:37.9
a98f6906-34ef-4a3c-b30f-622b7fd9874c,24,fox_squirrel,<memory at 0x7f42be22b400>,02:36.7
a98f6906-34ef-4a3c-b30f-622b7fd9874c,53,bolo_tie,<memory at 0x7f42be22b4c0>,02:38.7
b3502f80-e47f-4fee-9111-b8927f2c607e,27,hyena,<memory at 0x7f42be22b580>,02:36.8
71c6fafd-cbb4-4a03-ab61-1f4582bc170c,16,safety_pin,<memory at 0x7f42be22b640>,02:37.9
71c6fafd-cbb4-4a03-ab61-1f4582bc170c,46,abaya,<memory at 0x7f42be22b700>,02:36.8
b3502f80-e47f-4fee-9111-b8927f2c607e,87,rotisserie,<memory at 0x7f42be22b7c0>,02:39.0
436a24b7-7348-4bf5-9ccc-e4da222fa891,67,electric_ray,<memory at 0x7f42be22b880>,02:37.1
436a24b7-7348-4bf5-9ccc-e4da222fa891,21,chimpanzee,<memory at 0x7f42be22b940>,02:38.2
ca7700a1-ea73-4d67-84b4-efb99f1d4449,52,worm_fence,<memory at 0x7f42be22ba00>,02:37.2
04c54740-b19a-4634-8289-417512aef465,79,barn_spider,<memory at 0x7f42be22bac0>,47:42.9
71c6fafd-cbb4-4a03-ab61-1f4582bc170c,95,dugong,<memory at 0x7f42be22bb80>,02:39.0
a98f6906-34ef-4a3c-b30f-622b7fd9874c,33,promontory,<memory at 0x7f42be22bc40>,02:37.6
1bf05637-3c56-45ef-8d93-e6c3f244672f,10,pick,<memory at 0x7f42be22bd00>,47:42.9
9e1fb109-1b26-4286-8506-b51f2aa48218,47,spider_monkey,<memory at 0x7f42be22bdc0>,47:42.9
71c6fafd-cbb4-4a03-ab61-1f4582bc170c,57,fig,<memory at 0x7f42be22be80>,02:35.8
436a24b7-7348-4bf5-9ccc-e4da222fa891,25,studio_couch,<memory at 0x7f42be22bf40>,11:53.5
b3502f80-e47f-4fee-9111-b8927f2c607e,34,red_fox,<memory at 0x7f42be234040>,11:54.2
ca7700a1-ea73-4d67-84b4-efb99f1d4449,4,three-toed_sloth,<memory at 0x7f42be234100>,11:53.7
ca7700a1-ea73-4d67-84b4-efb99f1d4449,10,ocarina,<memory at 0x7f42be2341c0>,11:54.7
a98f6906-34ef-4a3c-b30f-622b7fd9874c,50,ocarina,<memory at 0x7f42be234280>,11:54.1
71c6fafd-cbb4-4a03-ab61-1f4582bc170c,61,loupe,<memory at 0x7f42be234340>,11:54.2
eb1e3d68-fa70-4581-b045-3d1e58499d88,78,whistle,<memory at 0x7f42be234400>,47:42.9
04c54740-b19a-4634-8289-417512aef465,48,thresher,<memory at 0x7f42be2344c0>,47:43.0
04c54740-b19a-4634-8289-417512aef465,55,lion,<memory at 0x7f42be234580>,49:15.5
2df87f9f-90c5-45e2-8f7e-1601d54aca4f,61,plate_rack,<memory at 0x7f42be234640>,49:15.5
1bf05637-3c56-45ef-8d93-e6c3f244672f,43,red_wolf,<memory at 0x7f42be234700>,49:15.6
ca7700a1-ea73-4d67-84b4-efb99f1d4449,28,cocktail_shaker,<memory at 0x7f42be2347c0>,02:36.2
436a24b7-7348-4bf5-9ccc-e4da222fa891,99,nematode,<memory at 0x7f42be234880>,02:41.1
436a24b7-7348-4bf5-9ccc-e4da222fa891,46,overskirt,<memory at 0x7f42be234940>,11:54.5
9e1fb109-1b26-4286-8506-b51f2aa48218,3,sloth_bear,<memory at 0x7f42be234a00>,47:43.3
a98f6906-34ef-4a3c-b30f-622b7fd9874c,6,cardoon,<memory at 0x7f42be234ac0>,11:55.1
71c6fafd-cbb4-4a03-ab61-1f4582bc170c,38,hare,<memory at 0x7f42be234b80>,11:55.4
ca7700a1-ea73-4d67-84b4-efb99f1d4449,95,dugong,<memory at 0x7f42be234c40>,02:38.2
71c6fafd-cbb4-4a03-ab61-1f4582bc170c,77,maraca,<memory at 0x7f42be234d00>,02:40.9
436a24b7-7348-4bf5-9ccc-e4da222fa891,88,fox_squirrel,<memory at 0x7f42be234dc0>,02:40.2
436a24b7-7348-4bf5-9ccc-e4da222fa891,85,amphibian,<memory at 0x7f42be234e80>,02:39.3
ca7700a1-ea73-4d67-84b4-efb99f1d4449,83,bell_pepper,<memory at 0x7f42be234f40>,02:39.3
ca7700a1-ea73-4d67-84b4-efb99f1d4449,66,squirrel_monkey,<memory at 0x7f42be235000>,02:41.3
ca7700a1-ea73-4d67-84b4-efb99f1d4449,64,guinea_pig,<memory at 0x7f42be2350c0>,02:40.2
eb1e3d68-fa70-4581-b045-3d1e58499d88,54,earthstar,<memory at 0x7f42be235180>,47:43.4
a98f6906-34ef-4a3c-b30f-622b7fd9874c,7,ladybug,<memory at 0x7f42be235240>,02:39.7
436a24b7-7348-4bf5-9ccc-e4da222fa891,78,combination_lock,<memory at 0x7f42be235300>,11:55.5
b3502f80-e47f-4fee-9111-b8927f2c607e,88,tiger,<memory at 0x7f42be2353c0>,02:39.8
a98f6906-34ef-4a3c-b30f-622b7fd9874c,4,fox_squirrel,<memory at 0x7f42be235480>,02:40.6
71c6fafd-cbb4-4a03-ab61-1f4582bc170c,98,overskirt,<memory at 0x7f42be235540>,02:39.8
1bf05637-3c56-45ef-8d93-e6c3f244672f,3,sloth_bear,<memory at 0x7f42be235600>,47:43.4
b3502f80-e47f-4fee-9111-b8927f2c607e,64,sloth_bear,<memory at 0x7f42be2356c0>,02:40.9
04c54740-b19a-4634-8289-417512aef465,55,otter,<memory at 0x7f42be235780>,47:43.4
9e1fb109-1b26-4286-8506-b51f2aa48218,38,red_fox,<memory at 0x7f42be235840>,47:43.4
eb1e3d68-fa70-4581-b045-3d1e58499d88,2,diaper,<memory at 0x7f42be235900>,49:15.6
04c54740-b19a-4634-8289-417512aef465,68,worm_fence,<memory at 0x7f42be2359c0>,49:15.7
b3502f80-e47f-4fee-9111-b8927f2c607e,69,hourglass,<memory at 0x7f42be235a80>,11:55.4
b3502f80-e47f-4fee-9111-b8927f2c607e,16,hair_spray,<memory at 0x7f42be235b40>,02:41.9
ca7700a1-ea73-4d67-84b4-efb99f1d4449,32,chiton,<memory at 0x7f42be235c00>,02:42.2
71c6fafd-cbb4-4a03-ab61-1f4582bc170c,7,cockroach,<memory at 0x7f42be235cc0>,02:41.9
a98f6906-34ef-4a3c-b30f-622b7fd9874c,16,lotion,<memory at 0x7f42be235d80>,02:42.6
436a24b7-7348-4bf5-9ccc-e4da222fa891,26,barn_spider,<memory at 0x7f42be235e40>,02:42.2
ca7700a1-ea73-4d67-84b4-efb99f1d4449,81,tobacco_shop,<memory at 0x7f42be235f00>,02:43.1
b3502f80-e47f-4fee-9111-b8927f2c607e,21,chimpanzee,<memory at 0x7f42be235fc0>,02:42.8
436a24b7-7348-4bf5-9ccc-e4da222fa891,60,hartebeest,<memory at 0x7f42be236080>,02:44.1
ca7700a1-ea73-4d67-84b4-efb99f1d4449,37,scoreboard,<memory at 0x7f42be236140>,02:44.1
ca7700a1-ea73-4d67-84b4-efb99f1d4449,21,chimpanzee,<memory at 0x7f42be236200>,11:55.7
71c6fafd-cbb4-4a03-ab61-1f4582bc170c,13,moving_van,<memory at 0x7f42be2362c0>,02:42.8
a98f6906-34ef-4a3c-b30f-622b7fd9874c,96,milk_can,<memory at 0x7f42be236380>,02:43.6
436a24b7-7348-4bf5-9ccc-e4da222fa891,18,indri,<memory at 0x7f42be236440>,02:45.1
b3502f80-e47f-4fee-9111-b8927f2c607e,59,planetarium,<memory at 0x7f42be236500>,02:43.8
a98f6906-34ef-4a3c-b30f-622b7fd9874c,52,thresher,<memory at 0x7f42be2365c0>,02:44.7
71c6fafd-cbb4-4a03-ab61-1f4582bc170c,17,castle,<memory at 0x7f42be236680>,02:43.8
a98f6906-34ef-4a3c-b30f-622b7fd9874c,7,black_grouse,<memory at 0x7f42be236740>,11:56.1
ca7700a1-ea73-4d67-84b4-efb99f1d4449,66,polecat,<memory at 0x7f42be236800>,02:45.2
b3502f80-e47f-4fee-9111-b8927f2c607e,90,thresher,<memory at 0x7f42be2368c0>,02:44.8
b3502f80-e47f-4fee-9111-b8927f2c607e,37,thresher,<memory at 0x7f42be236980>,11:56.3
71c6fafd-cbb4-4a03-ab61-1f4582bc170c,37,ski,<memory at 0x7f42be236a40>,02:44.8
436a24b7-7348-4bf5-9ccc-e4da222fa891,20,throne,<memory at 0x7f42be236b00>,02:43.1
a98f6906-34ef-4a3c-b30f-622b7fd9874c,56,seashore,<memory at 0x7f42be236bc0>,02:41.6
